id;chapter;index;name;aupadeshik;ganam;padam;settva;karma;kaumudi_dhatu_number;meaning;english_meaning;hindi_meaning
1040082;4;82;दुष्;दुषँ;दिवादि;परस्मैपदी;अनिट्;अकर्मकः;1185;वैकृत्ये;to sin, to soil, to make impure, to cause pain, to hurt;दुःखित होना या करना, दूषित करना
1040083;4;83;श्लिष्;श्लिषँ;दिवादि;परस्मैपदी;अनिट्;सकर्मकः;1186;आलिङ्गने;to hug,to embrace;आलिंगन करना, गले लगाना, चिपके रहना
1040084;4;84;शक्;शकँ;दिवादि;उभयपदी;सेट्;अकर्मकः;1187;मर्षणे;to be able,to be possible;शक्य होना, शकना
1040085;4;85;स्विद्;ष्विदाँ;दिवादि;परस्मैपदी;अनिट्;अकर्मकः;1188;गात्रप्रक्षरणे;to sweat, to perspire;पसीना आना, पसीना छूटना
1040086;4;86;क्रुध्;क्रुधँ;दिवादि;परस्मैपदी;अनिट्;अकर्मकः;1189;क्रोधे;to be angry;क्रोध करना
1040087;4;87;क्षुध्;क्षुधँ;दिवादि;परस्मैपदी;अनिट्;अकर्मकः;1190;बुभुक्षायाम्;to be hungry;भूख लगना
1040088;4;88;शुध्;शुधँ;दिवादि;परस्मैपदी;अनिट्;अकर्मकः;1191;शौचे;to become pure;शुद्ध होना, पवित्र होना
1040089;4;89;सिध्;षिधुँ;दिवादि;परस्मैपदी;अनिट्;अकर्मकः;1192;संराद्धौ;to be thoroughly prepared,to be accomplished,to be achieved, to be ready;सिद्ध होना, जीत होना
1040090;4;90;रध्;रधँ;दिवादि;परस्मैपदी;वेट्;सकर्मकः;1193;हिंसासंराद्ध्योः;to kill,to injure,to hurt, to be ripen, to be ready;मार डालना, दुःख देना, पक्व होना या पकना
1040091;4;91;नश्;णशँ;दिवादि;परस्मैपदी;वेट्;अकर्मकः;1194;अदर्शने;to disappear,to perish,to get destroyed, to be invisible;अदर्शन होना, नाश होना, दिखाई न देना
1040092;4;92;तृप्;तृपँ;दिवादि;परस्मैपदी;वेट्;सकर्मकः;1195;प्रीणने;to satisfy, to be satisfied, to please, to be pleased;तृप्त होना या करना, प्रसन्न होना या करना
1040093;4;93;दृप्;दृपँ;दिवादि;परस्मैपदी;वेट्;सकर्मकः;1196;हर्षमोहनयोः;to be glad,to be proud;प्रसन्न होना, गर्व करना
1040094;4;94;द्रुह्;द्रुहँ;दिवादि;परस्मैपदी;वेट्;सकर्मकः;1197;जिघांसायाम्;to hate, to try to hurt;द्वेष करना, मारने के लिए प्रयत्न करना
1040095;4;95;मुह्;मुहँ;दिवादि;परस्मैपदी;वेट्;अकर्मकः;1198;वैचित्त्ये;to lose senses,to faint, to be foolish, to err;पागल होना, बुद्धि भ्रष्ट होना
1040096;4;96;स्नुह्;ष्णुहँ;दिवादि;परस्मैपदी;वेट्;सकर्मकः;1199;उद्गिरणे;to vomit;कै करना, वमन करना
1040097;4;97;स्निह्;ष्णिहँ;दिवादि;परस्मैपदी;वेट्;अकर्मकः;1200;प्रीतौ;to feel affection for,to love,to be kind to;स्नेह करना, प्रेम करना
1040098;4;98;शम्;शमुँ;दिवादि;परस्मैपदी;सेट्;अकर्मकः;1201;उपशमे;to be calm, to be pacified, to be quiet;शांत होना, शमन करना
1040099;4;99;तम्;तमुँ;दिवादि;परस्मैपदी;सेट्;अकर्मकः;1202;काङ्क्षायाम्;to desire, to wish, to be sad;इच्छा करना, दुःखित होना
1040100;4;100;दम्;दमुँ;दिवादि;परस्मैपदी;सेट्;सकर्मकः;1203;उपशमे;to be calm, to be pacified, to be quiet;शांत करना, दमन करना
1040101;4;101;श्रम्;श्रमुँ;दिवादि;परस्मैपदी;सेट्;सकर्मकः;1204;तपसि खेदे च;to do penance, to be fatigued, to be tired;तपश्चर्या करना, व्रत करना, थकना, दुःखित होना
1040102;4;102;भ्रम्;भ्रमुँ;दिवादि;परस्मैपदी;सेट्;सकर्मकः;1205;अनवस्थाने;to be unsteady,to wander to roam;अस्थिर होना, भ्रमण करना
1040103;4;103;क्षम्;क्षमूँ;दिवादि;परस्मैपदी;वेट्;सकर्मकः;1206;सहने;to endure, to suffer, to tolerate, to forgive;सहन करना, क्षमा करना
1040104;4;104;क्लम्;क्लमुँ;दिवादि;परस्मैपदी;सेट्;अकर्मकः;1207;ग्लानौ;to be fatigued, to be tired;श्रमित होना, थकना, कुम्हलाना
1040105;4;105;मद्;मदीँ;दिवादि;परस्मैपदी;सेट्;अकर्मकः;1208;हर्षे ग्लेपने च;to be happy, to be tired, to be intoxicated;प्रसन्न होना, थकना, श्रान्त होना
1040106;4;106;अस्;असुँ;दिवादि;परस्मैपदी;सेट्;सकर्मकः;1209;क्षेपणे;to throw, to be disappointed;फेकना, निराश होना
